,priority,NCommentT,NActor,meanCommentSize,ticketCleanedBodyLen,nticketsByCreatorOpen,nClosedticketsByCreatorOpen,nCommentsByCreator,NCommentByActorsT,NticketsCreatedInProject,NticketsCreatedInProjectT,NticketsCreatedInProjectClosed,NticketsCreatedInProjectClosedT,NActivityInProject,NActivityInProjectT,chainLength,longTimeHold,lateTriageDays,InitialActivityCount,InitialActionCount,recentActionCount,recentActivityCount,activitysequence,projectCoverage,OOSLA
4599,0,0,0,0.0,35,4,4,0,0,152,57,152,57,3708,1461,0,0,0,0.0,0.0,0.0,0.0,0.919604421,0.235612214,1
4600,2,1,5,25.0,27,1,1,58,10,0,0,0,0,0,0,2,0,0,0.681818182,0.090909091,0.045454545,0.681818182,0.288148284,0.915744901,0
4601,1,32,14,26.34375,85,8,8,0,0,102,17,101,17,3133,502,1,0,0,3.133333333,0.2,0.666666667,2.4,0.026390523,0.176260933,0
4602,1,3,5,14.0,53,1,1,3,38,11,5,11,5,395,212,0,0,0,0.7333333329999999,0.0,0.133333333,0.8666666670000001,0.043631971,0.09893021,0
4603,2,1,5,15.0,128,1,1,0,0,27,2,27,2,788,40,0,0,0,0.545454545,0.045454545,0.0,0.181818182,0.05007267,0.182768643,0
4604,1,3,5,28.33333333,106,0,0,0,0,23,4,23,4,656,111,1,0,11,0.8,0.133333333,0.066666667,0.7333333329999999,0.044771372999999996,0.31553664800000003,0
4605,0,1,5,7.0,71,0,0,0,1,24,4,24,4,704,103,0,0,0,1.8,0.4,0.2,1.4,0.11243847,0.20631085300000002,0
4606,0,0,3,0.0,140,4,4,11,9,2,2,2,2,58,58,0,0,0,0.6,0.0,0.0,0.0,0.9099529390000001,0.327198386,1
4607,1,1,3,14.0,210,1,1,15,7,19,2,19,2,641,75,0,0,8,0.666666667,0.2,0.133333333,0.4,0.056299895,0.231632695,0
4608,1,3,6,16.33333333,217,99,99,0,0,5,0,5,0,141,0,4,0,2,1.0,0.066666667,0.0,0.26666666699999997,0.039882481000000004,0.00412833,0
4609,1,1,4,9.0,276,2,1,37,51,26,7,26,7,738,177,1,0,0,0.533333333,0.0,0.0,0.6,0.033536941,0.004146663,0
4610,1,7,6,14.85714286,589,0,0,0,0,4,0,4,0,88,0,0,0,0,0.933333333,0.066666667,0.066666667,1.266666667,0.059590667,0.004128772,0
4611,2,5,3,27.0,56,69,68,197,30,20,1,20,1,476,42,0,0,0,0.363636364,0.13636363599999998,0.181818182,0.5,0.09808775800000001,0.0048357370000000005,0
4612,0,3,5,22.66666667,137,0,0,0,126,0,0,0,0,0,0,0,0,0,1.8,0.4,0.0,0.6,0.8710309270000001,0.105508685,1
4613,0,3,5,18.33333333,158,3,3,5,0,21,2,21,2,569,60,1,0,3,1.6,0.0,0.0,2.0,0.101512641,0.20854920100000002,0
4614,2,0,2,0.0,78,5,5,30,4,12,4,12,4,374,118,0,0,7,0.272727273,0.0,0.0,0.090909091,0.345590651,0.09839268,0
4615,0,11,5,45.36363636,63,0,0,0,38,1,0,1,0,35,0,0,0,0,4.6,0.4,0.4,4.2,0.12627348300000002,0.18199317199999998,1
4616,2,1,3,11.0,45,0,0,0,0,4,0,4,0,222,0,0,0,2,0.363636364,0.045454545,0.0,0.045454545,0.394120961,0.132566795,1
4617,0,6,7,21.16666667,161,0,0,2,0,1,0,1,0,25,0,0,0,0,2.2,0.0,0.2,3.0,0.138774484,0.004270029,0
4618,0,0,1,0.0,57,0,0,0,3,14,10,14,10,576,429,0,0,0,1.0,0.0,0.0,0.0,0.244296342,0.182768643,0
4619,2,2,3,15.0,30,2,2,36,3,47,10,47,10,1283,311,0,0,0,0.22727272699999998,0.090909091,0.090909091,0.13636363599999998,0.17774438899999997,0.038925372,0
4620,1,3,6,20.33333333,106,0,0,0,12,7,2,7,2,230,133,1,0,0,1.0,0.0,0.0,0.26666666699999997,0.337065279,0.5200313329999999,0
4621,1,0,2,0.0,113,116,116,0,0,7,2,7,2,232,77,1,0,0,0.333333333,0.0,0.0,0.0,0.402148128,0.357285649,0
4622,1,3,3,53.66666667,49,1,1,4,7,40,1,40,1,1331,32,1,0,0,1.333333333,0.0,0.0,0.2,0.036359161,0.446764559,0
4623,0,4,3,31.75,197,1,1,37,27,2,0,2,0,48,0,1,0,0,2.0,0.4,0.4,1.4,0.634905815,0.42800003299999995,1
4624,0,12,9,62.33333333,53,0,0,0,1,2,1,2,1,35,14,2,0,0,7.0,1.4,0.4,3.4,0.112627417,0.009164574,0
4625,1,1,6,118.0,158,7,7,22,557,29,11,29,11,825,341,0,0,0,0.333333333,0.133333333,0.0,0.333333333,0.676939607,0.327198386,1
4626,1,1,3,12.0,162,0,0,0,0,49,8,49,8,1612,238,0,0,0,0.666666667,0.0,0.0,0.133333333,0.04261136099999999,0.20631085300000002,0
4627,1,4,5,28.5,210,0,0,0,9,5,0,5,0,219,0,1,0,0,0.8666666670000001,0.0,0.0,0.26666666699999997,0.58943063,0.042355482,1
4628,1,4,6,19.75,73,7,6,0,0,110,10,109,10,3214,202,0,0,0,0.8,0.133333333,0.133333333,0.6,0.040735482999999996,0.10708457199999999,0
4629,0,0,2,0.0,227,0,0,0,22,3,0,3,0,117,0,0,0,0,0.2,0.0,0.0,0.2,0.913166046,0.41480246200000004,1
4630,2,6,9,303.8333333,108,0,0,318,84,1,0,1,0,41,0,3,0,0,2.0,0.272727273,0.045454545,0.590909091,0.052096665,0.011687402,0
4631,2,3,6,66.33333333,157,76,75,91,19,6,1,6,1,187,34,1,0,0,0.545454545,0.090909091,0.0,0.13636363599999998,0.605692208,0.058006857,0
4632,0,3,7,17.33333333,229,0,0,0,18,0,0,0,0,0,0,1,1,7,0.8,0.0,0.4,4.6,0.21731495899999997,0.35667374700000004,0
4633,1,23,11,35.60869565,103,83,80,314,32,14,1,14,1,408,21,4,0,0,3.066666667,0.26666666699999997,0.0,1.8,0.094172448,0.0043527290000000005,1
4634,0,3,6,31.66666667,234,0,0,0,18,2,2,2,2,104,104,1,1,0,0.8,0.0,0.0,2.0,0.902348936,0.800230503,1
4635,2,1,2,9.0,93,9,9,28,5,8,1,8,1,311,23,0,0,0,0.13636363599999998,0.0,0.0,0.045454545,0.6044892070000001,0.008578470999999999,1
4636,1,4,7,23.75,71,0,0,0,36,17,3,17,3,469,51,1,0,4,1.0,0.0,0.066666667,1.6666666669999999,0.031058997,0.867856622,0
4637,2,3,8,19.66666667,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818,0.181818182,0.045454545,0.545454545,0.104450405,0.056915425,0
4638,0,5,5,101.2,52,0,0,0,0,7,1,7,1,234,22,1,1,0,2.6,0.4,0.2,2.2,0.096597075,0.0042423109999999995,0
4639,0,2,3,27.5,142,13,13,36,28,28,5,28,5,754,144,0,0,0,1.2,0.2,0.0,0.4,0.81381464,0.35773599100000003,1
4640,0,1,4,3.0,67,1,1,37,0,1,0,1,0,19,0,1,1,3,0.6,0.2,0.2,2.2,0.121834606,0.004151246,0
4641,0,4,4,209.75,105,0,0,8,0,8,1,8,1,323,31,0,0,0,1.6,0.4,0.0,1.2,0.090339035,0.108368911,0
4642,0,1,1,10.0,238,53,52,0,0,180,71,180,71,4438,1828,0,0,0,0.2,0.0,0.0,0.2,0.9164831640000001,0.235612214,1
4643,2,10,10,31.9,144,0,0,0,0,0,0,0,0,0,0,2,0,0,1.181818182,0.090909091,0.0,0.5,0.059371322000000004,0.005229563,0
4644,1,2,7,7.5,13,4,4,70,0,78,14,78,14,2348,452,1,0,23,1.133333333,0.0,0.0,0.533333333,0.4706209,0.21944306800000002,1
4645,1,5,3,53.4,38,2,2,14,8,0,0,0,0,0,0,0,0,2,1.9333333330000002,0.333333333,0.2,0.333333333,0.050168455,0.072359115,0
4646,1,0,3,0.0,528,8,8,0,0,34,21,34,21,671,409,0,0,0,0.066666667,0.0,0.0,0.066666667,0.168689817,0.150462836,0
4647,1,5,4,24.8,32,1,1,11,25,42,3,42,3,1453,95,1,0,32,1.4,0.133333333,0.066666667,1.066666667,0.03926298,0.49500677,0
4648,1,5,7,11.8,101,18,17,0,0,112,8,112,8,3494,244,2,0,0,1.066666667,0.2,0.066666667,0.533333333,0.568263769,0.155615464,0
4649,2,4,4,15.0,122,70,70,0,0,7,1,7,1,232,54,0,0,0,0.5,0.0,0.045454545,0.454545455,0.07228833400000001,0.195720896,0
4650,1,9,7,27.66666667,258,0,0,0,68,0,0,0,0,0,0,1,1,0,1.2,0.066666667,0.066666667,1.0,0.554509997,0.48246932,0
4651,1,1,3,7.0,126,0,0,25,97,41,9,41,9,1310,289,0,0,0,0.46666666700000003,0.0,0.0,2.666666667,0.294252515,0.09893021,1
4652,1,1,5,542.0,123,1,1,0,0,26,1,26,1,1127,21,0,0,5,0.6,0.0,0.0,0.066666667,0.755248547,0.09872134800000001,1
4653,0,0,6,0.0,250,0,0,0,15,0,0,0,0,0,0,0,0,0,1.2,0.0,0.0,0.2,0.438546628,0.416321784,1
4654,0,3,8,62.33333333,38,2,1,4,0,23,4,23,4,557,105,1,0,0,2.8,0.6,0.4,0.8,0.09286022199999999,0.40458756700000004,0
4655,1,1,2,4.0,51,4,4,39,84,22,1,22,1,599,36,0,0,0,0.6,0.066666667,0.0,0.066666667,0.738476813,0.104023919,1
4656,0,20,8,20.7,169,0,0,0,1,9,2,9,2,334,76,0,0,5,5.2,0.6,0.2,5.0,0.114230394,0.231632695,0
4657,0,0,0,0.0,25,2,2,0,0,32,26,32,26,727,592,0,0,0,0.0,0.0,0.0,0.0,0.919604421,0.235612214,1
4658,2,22,12,27.81818182,90,107,104,411,91,0,0,0,0,0,0,6,0,5,1.863636364,0.181818182,0.0,1.136363636,0.052677929000000005,0.004129245,0
4659,0,2,6,38.5,725,7,6,0,0,14,1,14,1,512,29,0,0,0,1.8,0.0,0.0,0.6,0.101489812,0.182768643,0
4660,1,1,3,17.0,144,107,107,0,0,75,8,75,8,2043,183,0,0,0,0.2,0.0,0.0,0.066666667,0.050362557,0.038925372,0
4661,0,1,5,8.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.0,0.2,1.8,0.614923894,0.040164292000000004,0
4662,2,1,3,39.0,94,105,105,0,0,27,2,27,2,665,32,1,1,56,0.090909091,0.0,0.045454545,0.545454545,0.08859089,0.011650329,0
4663,1,6,6,41.0,92,23,19,0,0,53,11,52,10,1384,270,2,0,5,1.133333333,0.26666666699999997,0.066666667,0.6,0.03920119999999999,0.006529145,0
4664,0,1,3,6.0,78,0,0,0,0,3,0,3,0,49,0,0,0,0,1.0,0.0,0.2,2.0,0.107554466,0.121347703,0
4665,1,4,8,123.5,107,81,81,265,30,42,18,42,18,1005,530,2,0,0,1.066666667,0.0,0.0,0.4,0.317616582,0.089489557,0
4666,1,3,4,52.66666667,89,0,0,0,0,5,0,5,0,148,0,0,0,0,0.666666667,0.066666667,0.066666667,0.8,0.038504004,0.08777658599999999,0
4667,0,9,9,34.66666667,198,0,0,0,0,4,0,4,0,71,0,2,1,0,3.4,0.2,1.0,3.6,0.104003191,0.010264044,0
4668,2,3,9,33.66666667,180,68,68,205,67,2,1,2,1,41,29,1,0,0,0.8636363640000001,0.0,0.0,0.13636363599999998,0.44692063299999996,0.23535098100000001,1
4669,0,8,5,16.875,114,1,1,9,36,7,1,7,1,155,19,0,0,0,3.2,0.2,0.2,1.8,0.098949194,0.004985122,0
4670,1,7,9,104.42857140000001,97,0,0,0,0,8,0,8,0,151,0,0,0,0,0.8,0.133333333,0.0,0.7333333329999999,0.5412995820000001,0.44876849700000004,1
4671,0,1,4,108.0,35,23,23,163,69,4,0,4,0,112,0,1,0,0,1.8,0.0,0.0,0.8,0.7502629759999999,0.49500677,0
4672,0,7,5,36.14285714,150,3,3,0,0,534,96,534,96,13808,2341,0,0,0,2.2,0.2,0.2,1.6,0.144716114,0.235612214,0
4673,0,5,5,22.2,74,0,0,0,0,321,31,321,31,8119,779,0,0,0,2.6,0.8,0.2,1.4,0.763743043,0.235612214,0
4674,0,4,5,14.75,94,0,0,0,152,377,80,377,80,9736,2106,0,0,0,3.6,1.4,0.0,0.8,0.10150960099999999,0.235612214,0
4675,0,7,9,31.85714286,143,1,1,0,0,475,85,475,85,12538,2051,2,1,0,4.0,1.2,0.2,3.8,0.405554116,0.35792321,0
4676,0,0,4,0.0,114,1,1,15,0,6,1,6,1,227,38,0,0,0,0.4,0.0,0.0,0.2,0.63046205,0.231632695,0
4677,1,1,5,257.0,178,0,0,0,89,30,5,30,5,1090,167,1,1,12,0.2,0.0,0.133333333,1.066666667,0.043456644,0.061091735999999994,0
4678,1,8,8,39.625,81,2,2,37,99,8,1,8,1,475,116,2,1,27,0.7333333329999999,0.0,0.0,0.7333333329999999,0.304352224,0.470924258,0
4679,0,1,6,115.0,176,10,10,0,0,15,6,15,6,501,211,0,0,12,1.0,0.0,0.0,0.6,0.81288439,0.327198386,1
4680,1,3,5,29.33333333,60,0,0,0,0,4,1,4,1,215,53,0,0,0,0.6,0.0,0.133333333,0.6,0.063185543,0.17684862,0
4681,1,3,7,19.0,65,11,11,0,0,83,17,83,17,2310,441,0,0,0,1.133333333,0.0,0.133333333,0.666666667,0.037639767000000005,0.038925372,0
4682,2,2,5,63.0,144,8,8,0,0,3,0,3,0,99,0,2,0,0,0.454545455,0.0,0.0,0.090909091,0.10494285800000001,0.008049548,0
4683,0,4,3,17.25,71,1,1,9,414,488,91,488,91,12661,2275,0,0,0,5.2,1.4,0.4,0.8,0.48314476,0.235612214,1
4684,2,4,8,30.25,87,0,0,47,4,17,3,17,3,503,51,0,0,47,0.454545455,0.13636363599999998,0.045454545,0.590909091,0.052026629000000005,0.35773599100000003,0
4685,2,1,5,62.0,193,114,113,756,313,8,2,8,2,237,94,0,0,0,0.318181818,0.0,0.13636363599999998,0.363636364,0.17056956899999998,0.025711562,0
4686,1,2,4,29.0,12,0,0,0,0,1,1,1,1,14,14,0,0,0,0.4,0.133333333,0.066666667,0.666666667,0.040856928,0.104976915,0
4687,2,1,4,10.0,102,9,9,0,0,1,1,1,1,16,16,1,1,0,0.272727273,0.0,0.0,0.045454545,0.073451251,0.004163605,0
4688,1,9,10,23.66666667,154,36,36,92,21,26,2,26,2,704,64,2,0,0,1.4,0.133333333,0.066666667,0.8,0.030420482000000002,0.20853506,1
4689,2,7,8,31.57142857,78,0,0,0,0,3,1,3,1,73,21,0,0,0,0.590909091,0.0,0.454545455,1.5,0.050666004,0.299120575,0
4690,0,0,3,0.0,78,61,60,76,55,137,12,137,12,2985,363,1,0,0,1.2,0.0,0.0,0.0,0.874221921,0.6265850070000001,1
4691,0,0,5,0.0,229,0,0,0,14,0,0,0,0,0,0,1,1,0,0.6,0.0,0.0,0.4,0.82957685,0.5200313329999999,1
4692,2,1,5,8.0,82,5,5,39,24,14,3,14,3,500,117,1,0,19,0.5,0.0,0.0,0.181818182,0.48971158299999995,0.0071943169999999996,1
4693,2,3,7,44.66666667,20,0,0,0,0,2,1,2,1,72,30,1,0,38,0.545454545,0.045454545,0.045454545,0.545454545,0.051404357000000005,0.066497892,0
4694,1,0,1,0.0,104,11,10,0,0,38,4,38,4,753,82,0,0,0,0.26666666699999997,0.0,0.0,0.0,0.334552258,0.03282259,0
4695,0,2,4,95.0,88,2,2,0,0,26,7,26,7,836,255,0,0,0,1.0,0.0,0.0,0.4,0.44682326899999997,0.073325187,1
4696,0,9,6,38.66666667,249,0,0,0,75,29,4,29,4,1092,145,1,0,0,3.0,0.8,0.4,3.4,0.20835194,0.119578652,0
4697,0,8,7,33.5,74,0,0,3,0,26,22,26,22,655,556,0,0,0,3.0,0.0,0.2,2.4,0.10284516199999999,0.21571394800000002,1
4698,0,0,2,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.2,1.4,0.18461892,0.004212793,0
4699,1,2,4,21.0,69,1,1,1,13,10,1,10,1,248,20,0,0,0,0.533333333,0.0,0.133333333,0.666666667,0.02840054,0.004128837,0
4700,1,0,2,0.0,59,0,0,0,4,5,0,5,0,114,0,0,0,0,0.7333333329999999,0.133333333,0.0,0.0,0.051398426,0.015860688,0
4701,0,2,6,18.0,29,0,0,2,1,0,0,0,0,0,0,0,0,0,2.0,0.0,0.2,2.0,0.10078907,0.40127614100000003,0
4702,1,4,5,32.25,389,0,0,0,68,1,1,1,1,33,33,0,0,0,0.7333333329999999,0.066666667,0.066666667,0.666666667,0.730804682,0.41480246200000004,0
4703,1,2,4,207.5,340,2,2,9,8,7,0,7,0,194,0,2,0,0,1.533333333,0.066666667,0.0,0.2,0.336676717,0.0042732840000000005,0
4704,1,1,6,115.0,18,0,0,0,0,7,0,7,0,200,0,0,0,0,1.066666667,0.0,0.066666667,0.933333333,0.04275897099999999,0.41949495700000006,0
4705,0,2,7,306.0,666,2,2,16,0,22,3,22,3,742,137,0,0,3,2.4,0.4,0.4,2.2,0.131795257,0.171128064,0
4706,1,1,3,23.0,61,1,1,1,27,5,1,5,1,124,20,0,0,0,0.6,0.0,0.066666667,0.666666667,0.04290542,0.004128837,0
4707,1,2,5,60.0,100,1,1,32,50,26,2,26,2,758,55,1,0,0,0.666666667,0.0,0.0,0.133333333,0.040026397000000005,0.25999409,0
4708,0,3,7,37.0,3050,0,0,0,0,22,1,22,1,705,55,1,1,0,1.8,0.2,0.2,2.0,0.7357678409999999,0.25999409,1
4709,0,0,4,0.0,158,5,5,29,31,24,9,24,9,740,223,0,0,14,0.2,0.0,0.0,0.4,0.894881845,0.327198386,0
4710,0,3,4,14.66666667,129,2,2,9,23,344,57,344,57,8797,1395,0,0,0,2.6,0.6,0.0,0.6,0.587696731,0.235612214,1
4711,2,7,5,21.71428571,774,0,0,0,0,1,0,1,0,34,0,2,1,0,0.636363636,0.13636363599999998,0.0,0.5,0.137001485,0.004155948,0
4712,0,5,6,115.0,236,0,0,0,0,70,10,70,10,2436,375,0,0,0,2.6,0.8,0.4,2.0,0.251479506,0.10708457199999999,0
4713,1,3,9,65.0,177,1,1,1,93,5,3,5,3,171,113,2,1,27,0.8,0.066666667,0.066666667,1.0,0.23126193899999997,0.008460628000000001,0
4714,0,4,5,16.0,132,2,2,9,109,13,2,13,2,400,55,1,0,0,2.4,0.4,0.2,1.8,0.545574546,0.176260933,0
4715,0,2,4,33.5,40,1,1,0,0,5,4,5,4,108,91,0,0,0,1.2,0.0,0.0,0.6,0.112639487,0.24205380699999998,0
4716,1,0,5,0.0,214,8,8,0,0,2,1,2,1,114,11,1,0,0,0.4,0.0,0.0,0.133333333,0.821693063,0.150753364,1
4717,2,4,3,17.0,101,98,96,327,89,1,1,1,1,31,31,0,0,0,0.590909091,0.090909091,0.0,0.181818182,0.255193233,0.172354475,1
4718,1,5,5,47.6,61,1,1,3,4,0,0,0,0,0,0,2,0,0,1.333333333,0.333333333,0.133333333,0.333333333,0.050327629000000006,0.004128777,0
4719,1,4,8,32.5,68,0,0,0,0,8,1,8,1,263,41,3,1,0,1.0,0.0,0.066666667,1.133333333,0.316336095,0.015212106999999999,0
4720,0,1,5,3.0,167,7,7,16,614,15,2,15,2,403,46,1,1,12,1.2,0.0,0.2,3.0,0.14134112,0.504295349,0
4721,0,3,6,22.33333333,265,8,8,0,0,5,1,5,1,133,23,0,0,0,3.2,0.0,0.2,2.0,0.09860965599999999,0.130892351,0
4722,1,1,4,11.0,34,18,18,268,126,43,3,43,3,1495,95,0,0,0,0.333333333,0.0,0.0,0.333333333,0.071082532,0.3109667,0
4723,2,17,11,72.64705882,127,2,2,0,0,7,3,7,3,205,78,2,1,0,1.363636364,0.181818182,0.13636363599999998,0.8636363640000001,0.057073712,0.004199622,1
4724,1,4,6,52.5,25,0,0,2,3,3,1,3,1,43,10,2,1,0,1.066666667,0.066666667,0.066666667,0.26666666699999997,0.561891377,0.09020421699999999,1
4725,2,7,8,19.0,55,0,0,0,0,11,2,11,2,291,35,2,0,0,0.772727273,0.090909091,0.090909091,0.409090909,0.612428129,0.012004576999999999,1
4726,0,3,3,18.33333333,219,8,8,24,606,42,3,40,3,1210,94,0,0,0,1.2,0.2,0.4,2.6,0.11492747099999999,0.104976915,0
4727,1,5,8,9.6,39,0,0,20,0,182,7,182,7,4383,191,0,0,2,1.533333333,0.133333333,0.133333333,0.6,0.09615111400000001,0.235612214,0
4728,0,2,5,5.0,266,9,9,25,50,17,15,16,14,410,373,0,0,0,0.6,0.0,0.2,2.6,0.31016755100000004,0.150462836,0
4729,0,2,2,16.5,25,2,2,15,4,1,0,1,0,12,0,0,0,0,3.0,0.6,0.0,0.4,0.09259274599999999,0.058219670999999994,0
4730,2,1,3,18.0,97,121,118,442,119,1,0,1,0,15,0,1,0,0,0.5,0.090909091,0.0,0.13636363599999998,0.6720007659999999,0.004753037,1
4731,1,4,5,33.75,190,89,89,0,0,6,2,5,1,213,88,3,1,0,0.7333333329999999,0.133333333,0.2,0.8,0.038481951,0.034868807,0
4732,1,0,3,0.0,70,0,0,0,25,62,7,62,7,1394,158,0,0,0,0.46666666700000003,0.133333333,0.0,0.0,0.067157686,0.038975783,0
4733,1,5,5,64.6,529,0,0,0,0,3,2,3,2,101,72,0,0,0,0.7333333329999999,0.0,0.066666667,0.8,0.039130807000000004,0.00684779,0
4734,1,0,3,0.0,163,0,0,0,0,34,9,34,9,978,249,2,0,0,0.4,0.0,0.0,0.0,0.070127189,0.652118444,0
4735,0,0,1,0.0,189,13,13,36,27,1,1,1,1,24,24,0,0,0,0.2,0.0,0.0,0.0,0.913166046,0.024064588999999997,1
4736,2,3,4,38.66666667,211,121,120,841,258,14,1,14,1,338,53,1,1,0,0.545454545,0.181818182,0.0,0.272727273,0.051704615,0.004133187,0
4737,1,0,1,0.0,294,0,0,0,1,5,1,5,1,190,33,0,0,0,0.066666667,0.0,0.0,0.0,0.947678447,0.217938468,1
4738,2,1,4,3.0,109,62,61,112,28,1,1,1,1,20,20,1,0,0,0.363636364,0.0,0.0,0.045454545,0.434346735,0.004904553,1
4739,0,6,7,14.16666667,340,19,19,0,0,24,9,24,9,751,252,4,1,0,4.2,0.0,0.0,1.2,0.543177426,0.242039919,1
4740,2,1,3,16.0,29,0,0,0,0,1,0,1,0,55,0,2,0,0,0.363636364,0.045454545,0.045454545,0.045454545,0.067148507,0.0041390179999999995,0
4741,0,1,2,25.0,433,0,0,0,20,1,0,1,0,13,0,0,0,2,1.0,0.0,0.2,1.2,0.18827226800000002,0.21099466100000003,0
4742,0,2,7,6.5,195,9,9,25,18,15,2,15,2,497,64,0,0,0,1.6,0.0,0.0,1.6,0.10482084800000001,0.108368911,0
4743,2,3,4,31.33333333,137,62,61,112,35,0,0,0,0,0,0,1,1,0,0.272727273,0.0,0.13636363599999998,0.636363636,0.661671042,0.074272767,0
4744,1,1,5,19.0,90,0,0,2,3,59,3,59,3,1840,103,0,0,0,0.4,0.0,0.0,0.2,0.035232692999999995,0.09839268,0
4745,1,0,2,0.0,147,0,0,0,15,18,1,18,1,545,36,1,0,2,0.7333333329999999,0.0,0.0,0.2,0.489740819,0.43295386399999997,1
4746,0,1,5,24.0,43,0,0,0,0,1,1,1,1,17,17,0,0,7,2.0,0.0,0.0,0.4,0.633349657,0.182768643,1
4747,0,6,11,63.83333333,80,5,5,5,85,8,0,8,0,237,0,5,1,0,3.4,0.2,0.8,3.6,0.108338296,0.007711949,0
4748,0,3,4,77.66666667,175,0,0,0,0,12,2,12,2,302,42,0,0,0,1.4,0.4,0.0,0.8,0.1436432,0.192233488,0
4749,2,6,3,19.0,335,0,0,0,0,5,2,5,2,174,70,0,0,0,0.772727273,0.0,0.090909091,0.818181818,0.050060242000000005,0.008488109,0
4750,1,12,7,44.41666667,588,0,0,6,38,3,1,3,1,93,55,2,0,0,1.9333333330000002,0.4,0.066666667,1.0,0.429366559,0.0041408370000000005,0
4751,1,3,5,19.66666667,124,11,11,0,0,19,6,19,6,548,184,2,0,0,0.8666666670000001,0.0,0.0,0.26666666699999997,0.327340543,0.004254503,0
4752,0,8,8,54.625,155,0,0,0,0,13,1,13,1,384,16,3,1,0,2.8,0.0,0.8,4.0,0.531481147,0.008233268,0
4753,0,1,3,7.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.2,1.6,0.17379787600000002,0.004212793,0
4754,1,0,3,0.0,132,0,0,0,15,88,12,88,12,2993,452,1,0,0,0.533333333,0.0,0.0,0.0,0.035711497,0.40458756700000004,0
4755,2,1,5,115.0,106,22,21,0,0,3,0,3,0,116,0,0,0,34,0.409090909,0.090909091,0.0,0.045454545,0.254999816,0.172354475,1
4756,1,13,13,60.92307692,94,99,95,420,54,75,8,75,8,2521,382,2,0,0,2.066666667,0.46666666700000003,0.46666666700000003,1.4,0.379261613,0.029031809,0
4757,0,0,4,0.0,367,0,0,0,18,6,3,6,3,242,135,0,0,0,0.6,0.0,0.0,0.2,0.894391298,0.182768643,1
4758,0,6,5,17.0,62,0,0,0,0,461,72,461,72,12228,1793,0,0,0,2.2,0.6,0.4,1.4,0.7413423659999999,0.235612214,1
4759,0,1,6,44.0,247,0,0,0,15,6,4,6,4,237,158,0,0,0,1.4,0.0,0.0,0.4,0.414780885,0.171128064,1
4760,1,5,4,17.4,151,0,0,0,0,78,21,78,21,2305,594,0,0,19,0.4,0.0,0.2,1.266666667,0.09625676300000001,0.35773599100000003,0
4761,2,1,3,21.0,55,1,1,136,3,18,1,18,1,490,36,0,0,0,0.363636364,0.045454545,0.13636363599999998,0.590909091,0.064839214,0.171128064,0
4762,2,2,7,26.5,67,24,24,0,0,70,13,70,13,2401,356,0,0,3,0.409090909,0.0,0.0,0.181818182,0.067078859,0.038925372,0
4763,1,2,2,11.0,121,1,1,9,14,54,5,54,5,1352,102,1,0,0,0.6,0.0,0.0,0.133333333,0.059756339000000006,0.049913742000000004,0
4764,2,5,6,46.2,214,18,18,0,0,15,1,15,1,550,13,4,0,34,0.409090909,0.0,0.0,0.363636364,0.292194158,0.004128307,0
4765,1,5,6,29.4,392,0,0,0,0,12,1,7,0,227,14,0,0,23,0.4,0.066666667,0.0,0.6,0.37538904,0.44876849700000004,0
4766,0,8,9,20.625,58,1,1,0,0,395,53,395,53,10489,1616,0,0,0,2.8,0.0,0.0,1.6,0.294752628,0.235612214,0
4767,2,3,4,13.33333333,207,14,14,0,0,2,2,2,2,43,43,0,0,11,0.272727273,0.0,0.045454545,0.409090909,0.052735388,0.025711562,0
4768,0,8,12,30.5,101,2,0,0,0,96,5,96,5,3181,200,3,1,0,8.6,1.0,0.2,2.0,0.262728572,0.686512589,0
4769,1,16,10,33.75,91,7,7,0,0,2,0,1,0,124,0,6,1,0,2.0,0.133333333,0.26666666699999997,1.4,0.52749151,0.004128859,1
4770,1,0,3,0.0,298,8,8,0,0,34,21,34,21,671,409,0,0,0,0.066666667,0.0,0.0,0.066666667,0.5500888820000001,0.150462836,1
4771,1,1,4,14.0,366,9,9,19,416,2,2,2,2,73,73,1,0,3,1.0,0.0,0.066666667,0.533333333,0.47522318399999997,0.448721886,0
4772,0,1,4,22.0,86,7,7,21,455,0,0,0,0,0,0,1,0,0,2.4,0.8,0.0,1.0,0.6200704570000001,0.075867198,1
4773,0,2,3,14.5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.2,1.6,0.18461892,0.004132509,0
4774,1,3,3,26.33333333,25,18,18,196,45,54,18,54,18,1727,504,0,0,41,0.46666666700000003,0.0,0.066666667,1.066666667,0.09092167,0.3109667,1
4775,0,1,4,62.0,26,0,0,2,0,0,0,0,0,0,0,0,0,0,1.6,0.2,0.2,1.6,0.333246559,0.004131266,0
4776,1,0,4,0.0,292,0,0,0,68,3,2,3,2,63,36,0,0,0,0.2,0.066666667,0.0,0.066666667,0.389144063,0.130892351,0
